alex,alex,andonian,andonian,andy,andy,atharva,atharva,billy,billy,brian,brian,claire,claire,david,david,elisa,elisa,eric,eric,fabio,fabio,jake,jake,joseph,joseph,josh,josh,lawler,lawler,lucy,lucy,martina,martina,max,max,nathan,nathan,obed,obed,paul,paul,pietro,pietro,pratik,pratik,river,river,sophie,sophie,stefano,stefano,veronica,veronica,victor,victor,yunbo,yunbo
offense,defense,offense,defense,offense,defense,offense,defense,offense,defense,offense,defense,offense,defense,offense,defense,offense,defense,offense,defense,offense,defense,offense,defense,offense,defense,offense,defense,offense,defense,offense,defense,offense,defense,offense,defense,offense,defense,offense,defense,offense,defense,offense,defense,offense,defense,offense,defense,offense,defense,offense,defense,offense,defense,offense,defense,offense,defense
994.326158077514,996.4099684358732,1010.1629163368536,990.4189675480492,1015.8686139533384,1056.1577105227852,1001.6842105263158,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,989.5291341735845,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,991.894110922549,979.6155285333374,1005.3368254994734,1005.6470588235294,1000.0,1000.0,999.8629450543222,1000.0,1000.0,1000.0,1000.0,1000.0,979.2952227501772,1000.0,1000.0,998.1787345280064,1000.0,1000.0,1000.0,1000.0,1012.0398627058725,973.572031608419,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
994.326158077514,975.8452124365864,989.5981603375668,990.4189675480492,1015.8686139533384,1076.7224665220722,1001.6842105263158,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,989.5291341735845,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,991.894110922549,979.6155285333374,1005.3368254994734,1005.6470588235294,1000.0,1000.0,999.8629450543222,1000.0,1000.0,1000.0,1000.0,1000.0,979.2952227501772,1000.0,1000.0,998.1787345280064,1000.0,1000.0,1000.0,1000.0,1032.6046187051593,973.572031608419,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
994.326158077514,972.1892062847476,989.5981603375668,990.4189675480492,1015.8686139533384,1080.378472673911,1005.3402166781544,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,985.8731280217456,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,991.894110922549,979.6155285333374,1005.3368254994734,1005.6470588235294,1000.0,1000.0,999.8629450543222,1000.0,1000.0,1000.0,1000.0,1000.0,979.2952227501772,1000.0,1000.0,998.1787345280064,1000.0,1000.0,1000.0,1000.0,1032.6046187051593,973.572031608419,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
982.5934670993652,972.1892062847476,989.5981603375668,990.4189675480492,1027.601304931487,1080.378472673911,1005.3402166781544,1011.7326909781486,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,985.8731280217456,988.2673090218514,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,991.894110922549,979.6155285333374,1005.3368254994734,1005.6470588235294,1000.0,1000.0,999.8629450543222,1000.0,1000.0,1000.0,1000.0,1000.0,979.2952227501772,1000.0,1000.0,998.1787345280064,1000.0,1000.0,1000.0,1000.0,1032.6046187051593,973.572031608419,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
982.5934670993652,972.1892062847476,989.5981603375668,990.4189675480492,1017.0519218733364,1080.378472673911,1005.3402166781544,1011.7326909781486,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,985.8731280217456,988.2673090218514,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,991.894110922549,979.6155285333374,1005.3368254994734,1005.6470588235294,1000.0,1000.0,1010.4123281124728,1000.0,1000.0,1000.0,1000.0,989.4506169418491,979.2952227501772,1000.0,1000.0,998.1787345280064,1000.0,1010.5493830581509,1000.0,1000.0,1032.6046187051593,973.572031608419,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
982.5934670993652,972.1892062847476,989.5981603375668,990.4189675480492,1017.0519218733364,1078.75170930257,1005.3402166781544,1011.7326909781486,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,985.8731280217456,988.2673090218514,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,991.894110922549,979.6155285333374,1005.3368254994734,1005.6470588235294,1000.0,1000.0,1010.4123281124728,1001.6267633713408,1000.0,1000.0,998.3732366286592,989.4506169418491,979.2952227501772,1000.0,1000.0,998.1787345280064,1001.6267633713408,1010.5493830581509,1000.0,1000.0,1032.6046187051593,973.572031608419,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
981.3271880956934,972.1892062847476,989.5981603375668,990.4189675480492,1017.0519218733364,1077.485430298898,1005.3402166781544,1011.7326909781486,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,985.8731280217456,988.2673090218514,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,991.894110922549,979.6155285333374,1005.3368254994734,1005.6470588235294,1000.0,1000.0,1011.6786071161448,1001.6267633713408,1000.0,1000.0,998.3732366286592,989.4506169418491,979.2952227501772,1000.0,1000.0,999.4450135316782,1001.6267633713408,1010.5493830581509,1000.0,1000.0,1032.6046187051593,973.572031608419,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
960.88640023166,972.1892062847476,989.5981603375668,990.4189675480492,1037.4927097373698,1077.485430298898,1005.3402166781544,1011.7326909781486,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,985.8731280217456,988.2673090218514,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,991.894110922549,1000.0563163973708,1005.3368254994734,985.206270959496,1000.0,1000.0,1011.6786071161448,1001.6267633713408,1000.0,1000.0,998.3732366286592,989.4506169418491,979.2952227501772,1000.0,1000.0,999.4450135316782,1001.6267633713408,1010.5493830581509,1000.0,1000.0,1032.6046187051593,973.572031608419,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
960.88640023166,969.7908165059848,989.5981603375668,990.4189675480492,1037.4927097373698,1079.883820077661,1005.3402166781544,1011.7326909781486,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,985.8731280217456,988.2673090218514,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,994.292500701312,1000.0563163973708,1002.9384357207103,985.206270959496,1000.0,1000.0,1011.6786071161448,1001.6267633713408,1000.0,1000.0,998.3732366286592,989.4506169418491,979.2952227501772,1000.0,1000.0,999.4450135316782,1001.6267633713408,1010.5493830581509,1000.0,1000.0,1032.6046187051593,973.572031608419,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
973.5264130090362,969.7908165059848,989.5981603375668,990.4189675480492,1037.4927097373698,1079.883820077661,1005.3402166781544,1011.7326909781486,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,985.8731280217456,988.2673090218514,1000.0,1000.0,1000.0,987.3599872226235,1000.0,1000.0,1000.0,1000.0,994.292500701312,1012.6963291747472,1002.9384357207103,985.206270959496,1000.0,1000.0,999.0385943387683,1001.6267633713408,1000.0,1000.0,998.3732366286592,989.4506169418491,979.2952227501772,1000.0,1000.0,999.4450135316782,1001.6267633713408,1010.5493830581509,1000.0,1000.0,1032.6046187051593,973.572031608419,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
973.5264130090362,990.46606862342,989.5981603375668,990.4189675480492,1037.4927097373698,1079.883820077661,1005.3402166781544,1011.7326909781486,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,985.8731280217456,988.2673090218514,1000.0,1000.0,979.3247478825648,987.3599872226235,1000.0,1000.0,1000.0,1000.0,1014.9677528187472,1012.6963291747472,1002.9384357207103,985.206270959496,1000.0,1000.0,999.0385943387683,980.9515112539056,1000.0,1000.0,998.3732366286592,989.4506169418491,979.2952227501772,1000.0,1000.0,999.4450135316782,1001.6267633713408,1010.5493830581509,1000.0,1000.0,1032.6046187051593,973.572031608419,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
990.784059682038,990.46606862342,989.5981603375668,990.4189675480492,1020.235063064368,1079.883820077661,1005.3402166781544,1011.7326909781486,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,985.8731280217456,988.2673090218514,1000.0,1000.0,979.3247478825648,970.1023405496218,1000.0,1000.0,1000.0,1000.0,1014.9677528187472,1029.9539758477492,1002.9384357207103,985.206270959496,1000.0,1000.0,999.0385943387683,980.9515112539056,1000.0,1000.0,998.3732366286592,989.4506169418491,979.2952227501772,1000.0,1000.0,999.4450135316782,1001.6267633713408,1010.5493830581509,1000.0,1000.0,1032.6046187051593,973.572031608419,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
990.784059682038,984.7130649844352,989.5981603375668,990.4189675480492,1020.235063064368,1085.6368237166455,1005.3402166781544,1011.7326909781486,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,985.8731280217456,988.2673090218514,1000.0,1000.0,985.0777515215495,970.1023405496218,1000.0,1000.0,1000.0,1000.0,1009.2147491797624,1029.9539758477492,1002.9384357207103,985.206270959496,1000.0,1000.0,999.0385943387683,980.9515112539056,1000.0,1000.0,998.3732366286592,989.4506169418491,979.2952227501772,1000.0,1000.0,999.4450135316782,1001.6267633713408,1010.5493830581509,1000.0,1000.0,1032.6046187051593,973.572031608419,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
984.6889158764428,984.7130649844352,989.5981603375668,990.4189675480492,1020.235063064368,1091.7319675222411,1005.3402166781544,1011.7326909781486,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,985.8731280217456,988.2673090218514,1000.0,1000.0,991.1728953271448,970.1023405496218,1000.0,1000.0,1000.0,1000.0,1009.2147491797624,1023.858832042154,1002.9384357207103,985.206270959496,1000.0,1000.0,999.0385943387683,980.9515112539056,1000.0,1000.0,998.3732366286592,989.4506169418491,979.2952227501772,1000.0,1000.0,999.4450135316782,1001.6267633713408,1010.5493830581509,1000.0,1000.0,1032.6046187051593,973.572031608419,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
969.8733874679262,984.7130649844352,989.5981603375668,990.4189675480492,1020.235063064368,1106.5474959307578,1005.3402166781544,1011.7326909781486,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,985.8731280217456,988.2673090218514,1000.0,1000.0,991.1728953271448,970.1023405496218,1000.0,1000.0,1000.0,1000.0,1009.2147491797624,1023.858832042154,1017.753964129227,985.206270959496,1000.0,1000.0,999.0385943387683,966.1359828453892,1000.0,1000.0,998.3732366286592,989.4506169418491,979.2952227501772,1000.0,1000.0,999.4450135316782,1001.6267633713408,1010.5493830581509,1000.0,1000.0,1032.6046187051593,973.572031608419,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
969.8733874679262,997.3748333910156,989.5981603375668,990.4189675480492,1007.5732946577872,1106.5474959307578,1005.3402166781544,1011.7326909781486,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,985.8731280217456,988.2673090218514,1000.0,1000.0,991.1728953271448,970.1023405496218,1000.0,1000.0,1000.0,1000.0,1009.2147491797624,1023.858832042154,1017.753964129227,972.5445025529152,1000.0,1000.0,1011.700362745349,966.1359828453892,1000.0,1000.0,998.3732366286592,989.4506169418491,979.2952227501772,1000.0,1000.0,999.4450135316782,1001.6267633713408,1010.5493830581509,1000.0,1000.0,1032.6046187051593,973.572031608419,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
969.8733874679262,1001.9677957748188,989.5981603375668,990.4189675480492,1007.5732946577872,1101.9545335469547,1005.3402166781544,1011.7326909781486,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,985.8731280217456,988.2673090218514,1000.0,1000.0,991.1728953271448,970.1023405496218,1000.0,1000.0,1000.0,1000.0,1009.2147491797624,1023.858832042154,1013.161001745424,972.5445025529152,1000.0,1000.0,1016.293325129152,966.1359828453892,1000.0,1000.0,998.3732366286592,989.4506169418491,979.2952227501772,1000.0,1000.0,999.4450135316782,1001.6267633713408,1010.5493830581509,1000.0,1000.0,1032.6046187051593,973.572031608419,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
956.3404774615144,1001.9677957748188,989.5981603375668,990.4189675480492,1007.5732946577872,1115.4874435533666,1005.3402166781544,1011.7326909781486,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,985.8731280217456,988.2673090218514,1000.0,986.4670899935884,991.1728953271448,970.1023405496218,1000.0,1000.0,1000.0,1000.0,1009.2147491797624,1023.858832042154,1026.693911751836,972.5445025529152,1000.0,1000.0,1016.293325129152,966.1359828453892,1000.0,1000.0,998.3732366286592,989.4506169418491,979.2952227501772,1000.0,1000.0,999.4450135316782,1001.6267633713408,1010.5493830581509,1000.0,1000.0,1032.6046187051593,973.572031608419,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
956.3404774615144,1001.6421960108622,989.5981603375668,990.4189675480492,1007.8988944217438,1115.4874435533666,1005.3402166781544,1011.7326909781486,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,985.8731280217456,988.2673090218514,999.6744002360437,986.4670899935884,991.1728953271448,970.1023405496218,1000.0,1000.0,1000.0,1000.0,1009.2147491797624,1023.858832042154,1026.693911751836,972.8701023168718,1000.0,1000.0,1016.293325129152,966.1359828453892,1000.0,1000.0,998.3732366286592,989.4506169418491,979.2952227501772,1000.0,1000.0,999.4450135316782,1001.6267633713408,1010.5493830581509,1000.0,1000.0,1032.6046187051593,973.572031608419,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
956.3404774615144,992.6159076728728,989.5981603375668,990.4189675480492,1007.8988944217438,1124.513731891356,1005.3402166781544,1011.7326909781486,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,985.8731280217456,988.2673090218514,990.648111898054,986.4670899935884,991.1728953271448,970.1023405496218,1000.0,1000.0,1000.0,1000.0,1009.2147491797624,1023.858832042154,1035.7202000898253,972.8701023168718,1000.0,1000.0,1016.293325129152,966.1359828453892,1000.0,1000.0,998.3732366286592,989.4506169418491,979.2952227501772,1000.0,1000.0,999.4450135316782,1001.6267633713408,1010.5493830581509,1000.0,1000.0,1032.6046187051593,973.572031608419,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
966.4972745816092,992.6159076728728,989.5981603375668,990.4189675480492,1007.8988944217438,1134.6705290114508,1005.3402166781544,1011.7326909781486,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,985.8731280217456,988.2673090218514,990.648111898054,976.3102928734936,991.1728953271448,970.1023405496218,1000.0,1000.0,1000.0,1000.0,1009.2147491797624,1023.858832042154,1035.7202000898253,972.8701023168718,1000.0,1000.0,1006.1365280090572,966.1359828453892,1000.0,1000.0,998.3732366286592,989.4506169418491,979.2952227501772,1000.0,1000.0,999.4450135316782,1001.6267633713408,1010.5493830581509,1000.0,1000.0,1032.6046187051593,973.572031608419,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
966.4972745816092,1009.9426299778344,989.5981603375668,990.4189675480492,1025.2256167267055,1134.6705290114508,1005.3402166781544,1011.7326909781486,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,985.8731280217456,988.2673090218514,973.3213895930924,976.3102928734936,991.1728953271448,970.1023405496218,1000.0,1000.0,1000.0,1000.0,1009.2147491797624,1023.858832042154,1035.7202000898253,972.8701023168718,1000.0,1000.0,1006.1365280090572,948.8092605404274,1000.0,1000.0,998.3732366286592,989.4506169418491,979.2952227501772,1000.0,1000.0,999.4450135316782,1001.6267633713408,1010.5493830581509,1000.0,1000.0,1032.6046187051593,973.572031608419,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
975.665534883225,1009.9426299778344,989.5981603375668,990.4189675480492,1016.05735642509,1134.6705290114508,1005.3402166781544,1011.7326909781486,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,985.8731280217456,988.2673090218514,973.3213895930924,976.3102928734936,991.1728953271448,970.1023405496218,1000.0,1000.0,1000.0,1000.0,1009.2147491797624,1023.858832042154,1035.7202000898253,963.701842015256,1000.0,1000.0,1006.1365280090572,957.9775208420432,1000.0,1000.0,998.3732366286592,989.4506169418491,979.2952227501772,1000.0,1000.0,999.4450135316782,1001.6267633713408,1010.5493830581509,1000.0,1000.0,1032.6046187051593,973.572031608419,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
975.665534883225,1044.62232596627,989.5981603375668,990.4189675480492,1016.05735642509,1099.9908330230153,1005.3402166781544,1011.7326909781486,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,985.8731280217456,988.2673090218514,973.3213895930924,976.3102928734936,991.1728953271448,970.1023405496218,1000.0,1000.0,1000.0,1000.0,1009.2147491797624,1023.858832042154,1001.04050410139,963.701842015256,1000.0,1000.0,1040.816223997493,957.9775208420432,1000.0,1000.0,998.3732366286592,989.4506169418491,979.2952227501772,1000.0,1000.0,999.4450135316782,1001.6267633713408,1010.5493830581509,1000.0,1000.0,1032.6046187051593,973.572031608419,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
967.10929802163,1044.62232596627,989.5981603375668,990.4189675480492,1016.05735642509,1091.4345961614206,1005.3402166781544,1011.7326909781486,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,985.8731280217456,988.2673090218514,973.3213895930924,976.3102928734936,991.1728953271448,970.1023405496218,1000.0,1000.0,1000.0,1000.0,1009.2147491797624,1023.858832042154,1001.04050410139,963.701842015256,1000.0,1000.0,1040.816223997493,966.533757703638,1000.0,1000.0,998.3732366286592,989.4506169418491,987.851459611772,1000.0,1000.0,999.4450135316782,1001.6267633713408,1010.5493830581509,1000.0,1000.0,1032.6046187051593,973.572031608419,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
980.2503773849924,1044.62232596627,989.5981603375668,990.4189675480492,1016.05735642509,1104.5756755247828,1005.3402166781544,1011.7326909781486,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,985.8731280217456,988.2673090218514,973.3213895930924,976.3102928734936,991.1728953271448,970.1023405496218,1000.0,1000.0,1000.0,1000.0,1009.2147491797624,1023.858832042154,987.8994247380278,963.701842015256,1000.0,1000.0,1040.816223997493,953.3926783402758,1000.0,1000.0,998.3732366286592,989.4506169418491,987.851459611772,1000.0,1000.0,999.4450135316782,1001.6267633713408,1010.5493830581509,1000.0,1000.0,1032.6046187051593,973.572031608419,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
980.2503773849924,1041.1784476026792,989.5981603375668,990.4189675480492,1012.6134780614992,1104.5756755247828,1005.3402166781544,1011.7326909781486,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,985.8731280217456,988.2673090218514,973.3213895930924,976.3102928734936,991.1728953271448,970.1023405496218,1000.0,1000.0,1000.0,1000.0,1009.2147491797624,1023.858832042154,987.8994247380278,967.1457203788468,1000.0,1000.0,1044.2601023610837,953.3926783402758,1000.0,1000.0,998.3732366286592,989.4506169418491,987.851459611772,1000.0,1000.0,999.4450135316782,1001.6267633713408,1010.5493830581509,1000.0,1000.0,1032.6046187051593,973.572031608419,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
